year,make,model,problem
2016,Nissan,Rogue,Power steering hard to turn
2016,Nissan,Rogue,Oil leak near valve cover
2016,Nissan,Rogue,Coolant leak near water pump
2016,Nissan,Rogue,TPMS light on
2016,Nissan,Rogue,Won't start
2016,Nissan,Rogue,O2 sensor code
2016,Nissan,Rogue,Brake squeal when stopping
2016,Nissan,Rogue,Steering wheel vibration at highway speed
2016,Nissan,Rogue,Check engine with P0300 random misfire
2017,Nissan,Rogue,EPC light on
2017,Nissan,Rogue,TPMS light on
2017,Nissan,Rogue,Alternator failure
2017,Nissan,Rogue,Overheating in traffic
2017,Nissan,Rogue,P0442 EVAP small leak
2017,Nissan,Rogue,Coolant leak near water pump
2017,Nissan,Rogue,O2 sensor code
2017,Nissan,Rogue,AC not blowing cold
2017,Nissan,Rogue,Oil leak near valve cover
2017,Nissan,Rogue,Wheel bearing humming noise
2018,Nissan,Rogue,Overheating in traffic
2018,Nissan,Rogue,Coolant leak near water pump
2018,Nissan,Rogue,AC not blowing cold
2018,Nissan,Rogue,Squealing serpentine belt
2018,Nissan,Rogue,TPMS light on
2018,Nissan,Rogue,Wheel bearing humming noise
2018,Nissan,Rogue,Alternator failure
2018,Nissan,Rogue,Rough idle when cold
2018,Nissan,Rogue,P0420 catalytic converter efficiency
2019,Nissan,Rogue,P0442 EVAP small leak
2019,Nissan,Rogue,ABS light on
2019,Nissan,Rogue,O2 sensor code
2019,Nissan,Rogue,Brake squeal when stopping
2019,Nissan,Rogue,Power steering hard to turn
2019,Nissan,Rogue,Wheel bearing humming noise
2019,Nissan,Rogue,P0420 catalytic converter efficiency
2019,Nissan,Rogue,Won't start
2019,Nissan,Rogue,Alternator failure
2019,Nissan,Rogue,Rough shifting at low speeds
2010,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2010,Chevrolet,Silverado 1500,TPMS light on
2010,Chevrolet,Silverado 1500,Wheel bearing humming noise
2010,Chevrolet,Silverado 1500,P0442 EVAP small leak
2010,Chevrolet,Silverado 1500,Squealing serpentine belt
2010,Chevrolet,Silverado 1500,Power window won't go up
2010,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2010,Chevrolet,Silverado 1500,AC not blowing cold
2011,Chevrolet,Silverado 1500,Key fob not working
2011,Chevrolet,Silverado 1500,Rough idle when cold
2011,Chevrolet,Silverado 1500,EPC light on
2011,Chevrolet,Silverado 1500,Overheating in traffic
2011,Chevrolet,Silverado 1500,Wheel bearing humming noise
2011,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2011,Chevrolet,Silverado 1500,Squealing serpentine belt
2011,Chevrolet,Silverado 1500,Transmission slipping between gears
2011,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2011,Chevrolet,Silverado 1500,P0442 EVAP small leak
2012,Chevrolet,Silverado 1500,Wheel bearing humming noise
2012,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2012,Chevrolet,Silverado 1500,Brake squeal when stopping
2012,Chevrolet,Silverado 1500,Power steering hard to turn
2012,Chevrolet,Silverado 1500,Battery drains overnight
2012,Chevrolet,Silverado 1500,Coolant leak near water pump
2012,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2012,Chevrolet,Silverado 1500,AC not blowing cold
2012,Chevrolet,Silverado 1500,Key fob not working
2012,Chevrolet,Silverado 1500,EPC light on
2012,Chevrolet,Silverado 1500,TPMS light on
2012,Chevrolet,Silverado 1500,Alternator failure
2013,Chevrolet,Silverado 1500,P0442 EVAP small leak
2013,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2013,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2013,Chevrolet,Silverado 1500,AC not blowing cold
2013,Chevrolet,Silverado 1500,EPC light on
2013,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2013,Chevrolet,Silverado 1500,Rough idle when cold
2013,Chevrolet,Silverado 1500,Alternator failure
2014,Chevrolet,Silverado 1500,Battery drains overnight
2014,Chevrolet,Silverado 1500,ABS light on
2014,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2014,Chevrolet,Silverado 1500,Alternator failure
2014,Chevrolet,Silverado 1500,Won't start
2014,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2014,Chevrolet,Silverado 1500,EPC light on
2014,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2014,Chevrolet,Silverado 1500,Transmission slipping between gears
2014,Chevrolet,Silverado 1500,Power window won't go up
2015,Chevrolet,Silverado 1500,Rough idle when cold
2015,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2015,Chevrolet,Silverado 1500,P0442 EVAP small leak
2015,Chevrolet,Silverado 1500,Transmission slipping between gears
2015,Chevrolet,Silverado 1500,Brake squeal when stopping
2015,Chevrolet,Silverado 1500,O2 sensor code
2015,Chevrolet,Silverado 1500,Power window won't go up
2015,Chevrolet,Silverado 1500,Battery drains overnight
2015,Chevrolet,Silverado 1500,Oil leak near valve cover
2015,Chevrolet,Silverado 1500,Overheating in traffic
2016,Chevrolet,Silverado 1500,Key fob not working
2016,Chevrolet,Silverado 1500,Wheel bearing humming noise
2016,Chevrolet,Silverado 1500,Power window won't go up
2016,Chevrolet,Silverado 1500,Alternator failure
2016,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2016,Chevrolet,Silverado 1500,Overheating in traffic
2016,Chevrolet,Silverado 1500,Oil leak near valve cover
2016,Chevrolet,Silverado 1500,Brake squeal when stopping
2016,Chevrolet,Silverado 1500,O2 sensor code
2017,Chevrolet,Silverado 1500,TPMS light on
2017,Chevrolet,Silverado 1500,O2 sensor code
2017,Chevrolet,Silverado 1500,Power steering hard to turn
2017,Chevrolet,Silverado 1500,P0442 EVAP small leak
2017,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2017,Chevrolet,Silverado 1500,Brake squeal when stopping
2017,Chevrolet,Silverado 1500,Transmission slipping between gears
2017,Chevrolet,Silverado 1500,Power window won't go up
2017,Chevrolet,Silverado 1500,Coolant leak near water pump
2017,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2018,Chevrolet,Silverado 1500,Power window won't go up
2018,Chevrolet,Silverado 1500,Won't start
2018,Chevrolet,Silverado 1500,Battery drains overnight
2018,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2018,Chevrolet,Silverado 1500,Steering wheel vibration at highway speed
2018,Chevrolet,Silverado 1500,Power steering hard to turn
2018,Chevrolet,Silverado 1500,Alternator failure
2018,Chevrolet,Silverado 1500,P0420 catalytic converter efficiency
2019,Chevrolet,Silverado 1500,Coolant leak near water pump
2019,Chevrolet,Silverado 1500,Rough idle when cold
2019,Chevrolet,Silverado 1500,Overheating in traffic
2019,Chevrolet,Silverado 1500,AC not blowing cold
2019,Chevrolet,Silverado 1500,Check engine with P0300 random misfire
2019,Chevrolet,Silverado 1500,Alternator failure
2019,Chevrolet,Silverado 1500,P0442 EVAP small leak
2019,Chevrolet,Silverado 1500,Power steering hard to turn
2019,Chevrolet,Silverado 1500,Wheel bearing humming noise
2019,Chevrolet,Silverado 1500,Squealing serpentine belt
2019,Chevrolet,Silverado 1500,ABS light on
2019,Chevrolet,Silverado 1500,Key fob not working
2010,Chevrolet,Malibu,P0442 EVAP small leak
2010,Chevrolet,Malibu,Won't start
2010,Chevrolet,Malibu,Overheating in traffic
2010,Chevrolet,Malibu,Alternator failure
2010,Chevrolet,Malibu,O2 sensor code
2010,Chevrolet,Malibu,P0420 catalytic converter efficiency
2010,Chevrolet,Malibu,Oil leak near valve cover
2010,Chevrolet,Malibu,EPC light on
2011,Chevrolet,Malibu,P0420 catalytic converter efficiency
2011,Chevrolet,Malibu,Brake squeal when stopping
2011,Chevrolet,Malibu,Coolant leak near water pump
2011,Chevrolet,Malibu,Rough idle when cold
2011,Chevrolet,Malibu,Battery drains overnight
2011,Chevrolet,Malibu,Key fob not working
2011,Chevrolet,Malibu,Oil leak near valve cover
2011,Chevrolet,Malibu,Won't start
2011,Chevrolet,Malibu,AC not blowing cold
2012,Chevrolet,Malibu,Wheel bearing humming noise
2012,Chevrolet,Malibu,P0442 EVAP small leak
2012,Chevrolet,Malibu,Oil leak near valve cover
2012,Chevrolet,Malibu,Check engine with P0300 random misfire
2012,Chevrolet,Malibu,Power steering hard to turn
2012,Chevrolet,Malibu,Power window won't go up
2012,Chevrolet,Malibu,P0420 catalytic converter efficiency
2012,Chevrolet,Malibu,Won't start
2012,Chevrolet,Malibu,Brake squeal when stopping
2012,Chevrolet,Malibu,TPMS light on
2013,Chevrolet,Malibu,Battery drains overnight
2013,Chevrolet,Malibu,Brake squeal when stopping
2013,Chevrolet,Malibu,Check engine with P0300 random misfire
2013,Chevrolet,Malibu,Key fob not working
2013,Chevrolet,Malibu,Power steering hard to turn
2013,Chevrolet,Malibu,Overheating in traffic
2013,Chevrolet,Malibu,Coolant leak near water pump
2013,Chevrolet,Malibu,EPC light on
2013,Chevrolet,Malibu,Transmission slipping between gears
2013,Chevrolet,Malibu,Rough idle when cold
2013,Chevrolet,Malibu,Steering wheel vibration at highway speed
2013,Chevrolet,Malibu,Rough shifting at low speeds
2014,Chevrolet,Malibu,P0420 catalytic converter efficiency
2014,Chevrolet,Malibu,Brake squeal when stopping
2014,Chevrolet,Malibu,Battery drains overnight
2014,Chevrolet,Malibu,Squealing serpentine belt
2014,Chevrolet,Malibu,EPC light on
2014,Chevrolet,Malibu,Transmission slipping between gears
2014,Chevrolet,Malibu,Coolant leak near water pump
2014,Chevrolet,Malibu,Power window won't go up
2014,Chevrolet,Malibu,AC not blowing cold
2014,Chevrolet,Malibu,Overheating in traffic
2014,Chevrolet,Malibu,Rough shifting at low speeds
2015,Chevrolet,Malibu,Transmission slipping between gears
2015,Chevrolet,Malibu,Overheating in traffic
2015,Chevrolet,Malibu,Oil leak near valve cover
2015,Chevrolet,Malibu,P0442 EVAP small leak
2015,Chevrolet,Malibu,EPC light on
2015,Chevrolet,Malibu,Rough shifting at low speeds
2015,Chevrolet,Malibu,Power steering hard to turn
2015,Chevrolet,Malibu,AC not blowing cold
2016,Chevrolet,Malibu,Alternator failure
2016,Chevrolet,Malibu,Brake squeal when stopping
2016,Chevrolet,Malibu,Battery drains overnight
2016,Chevrolet,Malibu,EPC light on
2016,Chevrolet,Malibu,Transmission slipping between gears
2016,Chevrolet,Malibu,AC not blowing cold
2016,Chevrolet,Malibu,Squealing serpentine belt
2016,Chevrolet,Malibu,Oil leak near valve cover
2016,Chevrolet,Malibu,Rough shifting at low speeds
2016,Chevrolet,Malibu,Wheel bearing humming noise
2017,Chevrolet,Malibu,Power steering hard to turn
2017,Chevrolet,Malibu,Wheel bearing humming noise
2017,Chevrolet,Malibu,P0420 catalytic converter efficiency
2017,Chevrolet,Malibu,O2 sensor code
2017,Chevrolet,Malibu,Squealing serpentine belt
2017,Chevrolet,Malibu,Rough shifting at low speeds
2017,Chevrolet,Malibu,Oil leak near valve cover
2017,Chevrolet,Malibu,Overheating in traffic
2017,Chevrolet,Malibu,Transmission slipping between gears
2017,Chevrolet,Malibu,Rough idle when cold
2017,Chevrolet,Malibu,Brake squeal when stopping
2017,Chevrolet,Malibu,Won't start
2018,Chevrolet,Malibu,Wheel bearing humming noise
2018,Chevrolet,Malibu,Won't start
2018,Chevrolet,Malibu,Alternator failure
2018,Chevrolet,Malibu,Coolant leak near water pump
2018,Chevrolet,Malibu,Transmission slipping between gears
2018,Chevrolet,Malibu,Power window won't go up
2018,Chevrolet,Malibu,O2 sensor code
2018,Chevrolet,Malibu,TPMS light on
2018,Chevrolet,Malibu,Squealing serpentine belt
2018,Chevrolet,Malibu,ABS light on
2019,Chevrolet,Malibu,Won't start
2019,Chevrolet,Malibu,ABS light on
2019,Chevrolet,Malibu,Rough idle when cold
2019,Chevrolet,Malibu,Key fob not working
2019,Chevrolet,Malibu,Alternator failure
2019,Chevrolet,Malibu,Steering wheel vibration at highway speed
2019,Chevrolet,Malibu,Rough shifting at low speeds
2019,Chevrolet,Malibu,Power window won't go up
2019,Chevrolet,Malibu,Wheel bearing humming noise
2019,Chevrolet,Malibu,EPC light on
2019,Chevrolet,Malibu,Power steering hard to turn
2010,Chevrolet,Equinox,TPMS light on
2010,Chevrolet,Equinox,O2 sensor code
2010,Chevrolet,Equinox,P0442 EVAP small leak
2010,Chevrolet,Equinox,Transmission slipping between gears
2010,Chevrolet,Equinox,Overheating in traffic
2010,Chevrolet,Equinox,Steering wheel vibration at highway speed
2010,Chevrolet,Equinox,ABS light on
2010,Chevrolet,Equinox,Power steering hard to turn
2010,Chevrolet,Equinox,Oil leak near valve cover
2010,Chevrolet,Equinox,Won't start
2011,Chevrolet,Equinox,Oil leak near valve cover
2011,Chevrolet,Equinox,Alternator failure
2011,Chevrolet,Equinox,Brake squeal when stopping
2011,Chevrolet,Equinox,Key fob not working
2011,Chevrolet,Equinox,Rough shifting at low speeds
2011,Chevrolet,Equinox,Transmission slipping between gears
2011,Chevrolet,Equinox,AC not blowing cold
2011,Chevrolet,Equinox,P0442 EVAP small leak
2011,Chevrolet,Equinox,EPC light on
2011,Chevrolet,Equinox,Won't start
2012,Chevrolet,Equinox,Power steering hard to turn
2012,Chevrolet,Equinox,Transmission slipping between gears
2012,Chevrolet,Equinox,Power window won't go up
2012,Chevrolet,Equinox,TPMS light on
2012,Chevrolet,Equinox,Oil leak near valve cover
2012,Chevrolet,Equinox,O2 sensor code
2012,Chevrolet,Equinox,Rough idle when cold
2012,Chevrolet,Equinox,Squealing serpentine belt
2012,Chevrolet,Equinox,EPC light on
2013,Chevrolet,Equinox,Brake squeal when stopping
2013,Chevrolet,Equinox,ABS light on
2013,Chevrolet,Equinox,Overheating in traffic
2013,Chevrolet,Equinox,EPC light on
2013,Chevrolet,Equinox,TPMS light on
2013,Chevrolet,Equinox,O2 sensor code
2013,Chevrolet,Equinox,Coolant leak near water pump
2013,Chevrolet,Equinox,Alternator failure
2013,Chevrolet,Equinox,Wheel bearing humming noise
2013,Chevrolet,Equinox,Power steering hard to turn
2013,Chevrolet,Equinox,Squealing serpentine belt
2014,Chevrolet,Equinox,Key fob not working
2014,Chevrolet,Equinox,Alternator failure
2014,Chevrolet,Equinox,Power steering hard to turn
2014,Chevrolet,Equinox,P0420 catalytic converter efficiency
2014,Chevrolet,Equinox,Wheel bearing humming noise
2014,Chevrolet,Equinox,P0442 EVAP small leak
2014,Chevrolet,Equinox,Battery drains overnight
2014,Chevrolet,Equinox,Coolant leak near water pump
2014,Chevrolet,Equinox,Brake squeal when stopping
2015,Chevrolet,Equinox,Won't start
2015,Chevrolet,Equinox,ABS light on
2015,Chevrolet,Equinox,EPC light on
2015,Chevrolet,Equinox,P0420 catalytic converter efficiency
2015,Chevrolet,Equinox,Transmission slipping between gears
2015,Chevrolet,Equinox,O2 sensor code
2015,Chevrolet,Equinox,Alternator failure
2015,Chevrolet,Equinox,Squealing serpentine belt
2015,Chevrolet,Equinox,Power steering hard to turn
2016,Chevrolet,Equinox,Steering wheel vibration at highway speed
2016,Chevrolet,Equinox,AC not blowing cold
2016,Chevrolet,Equinox,EPC light on
2016,Chevrolet,Equinox,Overheating in traffic
2016,Chevrolet,Equinox,Oil leak near valve cover
2016,Chevrolet,Equinox,Key fob not working
2016,Chevrolet,Equinox,Rough shifting at low speeds
2016,Chevrolet,Equinox,Transmission slipping between gears
2017,Chevrolet,Equinox,O2 sensor code
2017,Chevrolet,Equinox,Transmission slipping between gears
2017,Chevrolet,Equinox,Alternator failure
2017,Chevrolet,Equinox,Battery drains overnight
2017,Chevrolet,Equinox,TPMS light on
2017,Chevrolet,Equinox,Oil leak near valve cover
2017,Chevrolet,Equinox,Steering wheel vibration at highway speed
2017,Chevrolet,Equinox,Won't start
2017,Chevrolet,Equinox,AC not blowing cold
2018,Chevrolet,Equinox,Oil leak near valve cover
2018,Chevrolet,Equinox,Steering wheel vibration at highway speed
2018,Chevrolet,Equinox,Battery drains overnight
2018,Chevrolet,Equinox,Won't start
2018,Chevrolet,Equinox,EPC light on
2018,Chevrolet,Equinox,AC not blowing cold
2018,Chevrolet,Equinox,Check engine with P0300 random misfire
2018,Chevrolet,Equinox,TPMS light on
2018,Chevrolet,Equinox,Wheel bearing humming noise
2018,Chevrolet,Equinox,P0442 EVAP small leak
2018,Chevrolet,Equinox,O2 sensor code
2018,Chevrolet,Equinox,Rough shifting at low speeds
2019,Chevrolet,Equinox,Power steering hard to turn
2019,Chevrolet,Equinox,Rough shifting at low speeds
2019,Chevrolet,Equinox,Key fob not working
2019,Chevrolet,Equinox,Alternator failure
2019,Chevrolet,Equinox,Overheating in traffic
2019,Chevrolet,Equinox,ABS light on
2019,Chevrolet,Equinox,AC not blowing cold
2019,Chevrolet,Equinox,Power window won't go up
2011,Dodge,Charger,Rough idle when cold
2011,Dodge,Charger,Won't start
2011,Dodge,Charger,AC not blowing cold
2011,Dodge,Charger,Squealing serpentine belt
2011,Dodge,Charger,Brake squeal when stopping
2011,Dodge,Charger,EPC light on
2011,Dodge,Charger,Transmission slipping between gears
2011,Dodge,Charger,Wheel bearing humming noise
2011,Dodge,Charger,Power window won't go up
2012,Dodge,Charger,TPMS light on
2012,Dodge,Charger,Oil leak near valve cover
2012,Dodge,Charger,Alternator failure
2012,Dodge,Charger,Steering wheel vibration at highway speed
2012,Dodge,Charger,Key fob not working
2012,Dodge,Charger,O2 sensor code
2012,Dodge,Charger,Wheel bearing humming noise
2012,Dodge,Charger,Rough idle when cold
2012,Dodge,Charger,Power window won't go up
2013,Dodge,Charger,Steering wheel vibration at highway speed
2013,Dodge,Charger,Coolant leak near water pump
2013,Dodge,Charger,Battery drains overnight
2013,Dodge,Charger,Transmission slipping between gears
2013,Dodge,Charger,P0420 catalytic converter efficiency
2013,Dodge,Charger,Alternator failure
2013,Dodge,Charger,Power window won't go up
2013,Dodge,Charger,P0442 EVAP small leak
2013,Dodge,Charger,Oil leak near valve cover
2013,Dodge,Charger,Power steering hard to turn
2013,Dodge,Charger,Won't start
2014,Dodge,Charger,Power steering hard to turn
2014,Dodge,Charger,Alternator failure
2014,Dodge,Charger,TPMS light on
2014,Dodge,Charger,Check engine with P0300 random misfire
2014,Dodge,Charger,Battery drains overnight
2014,Dodge,Charger,Overheating in traffic
2014,Dodge,Charger,Brake squeal when stopping
2014,Dodge,Charger,ABS light on
2014,Dodge,Charger,Squealing serpentine belt
2015,Dodge,Charger,Rough shifting at low speeds
2015,Dodge,Charger,Won't start
2015,Dodge,Charger,Oil leak near valve cover
2015,Dodge,Charger,Transmission slipping between gears
2015,Dodge,Charger,Coolant leak near water pump
2015,Dodge,Charger,Check engine with P0300 random misfire
2015,Dodge,Charger,Battery drains overnight
2015,Dodge,Charger,P0442 EVAP small leak
2015,Dodge,Charger,Steering wheel vibration at highway speed
2015,Dodge,Charger,Brake squeal when stopping
2015,Dodge,Charger,AC not blowing cold
2015,Dodge,Charger,ABS light on
2016,Dodge,Charger,Coolant leak near water pump
2016,Dodge,Charger,Rough idle when cold
2016,Dodge,Charger,Overheating in traffic
2016,Dodge,Charger,P0442 EVAP small leak
2016,Dodge,Charger,EPC light on
2016,Dodge,Charger,Check engine with P0300 random misfire
2016,Dodge,Charger,Battery drains overnight
2016,Dodge,Charger,ABS light on
2017,Dodge,Charger,Oil leak near valve cover
2017,Dodge,Charger,Wheel bearing humming noise
2017,Dodge,Charger,ABS light on
2017,Dodge,Charger,Overheating in traffic
2017,Dodge,Charger,Coolant leak near water pump
2017,Dodge,Charger,Won't start
2017,Dodge,Charger,TPMS light on
2017,Dodge,Charger,EPC light on
2017,Dodge,Charger,Key fob not working
2018,Dodge,Charger,Coolant leak near water pump
2018,Dodge,Charger,Power window won't go up
2018,Dodge,Charger,AC not blowing cold
2018,Dodge,Charger,Oil leak near valve cover
2018,Dodge,Charger,Brake squeal when stopping
2018,Dodge,Charger,Squealing serpentine belt
2018,Dodge,Charger,Overheating in traffic
2018,Dodge,Charger,Steering wheel vibration at highway speed
2018,Dodge,Charger,P0420 catalytic converter efficiency
2018,Dodge,Charger,Check engine with P0300 random misfire
2018,Dodge,Charger,TPMS light on
2018,Dodge,Charger,Transmission slipping between gears
2019,Dodge,Charger,Rough shifting at low speeds
2019,Dodge,Charger,Rough idle when cold
2019,Dodge,Charger,TPMS light on
2019,Dodge,Charger,Check engine with P0300 random misfire
2019,Dodge,Charger,Oil leak near valve cover
2019,Dodge,Charger,Battery drains overnight
2019,Dodge,Charger,Squealing serpentine belt
2019,Dodge,Charger,Brake squeal when stopping
2019,Dodge,Charger,ABS light on
2019,Dodge,Charger,Coolant leak near water pump
2019,Dodge,Charger,Wheel bearing humming noise
2010,Jeep,Grand Cherokee,Coolant leak near water pump
2010,Jeep,Grand Cherokee,Rough idle when cold
2010,Jeep,Grand Cherokee,Squealing serpentine belt
2010,Jeep,Grand Cherokee,Key fob not working
2010,Jeep,Grand Cherokee,Wheel bearing humming noise
2010,Jeep,Grand Cherokee,Rough shifting at low speeds
2010,Jeep,Grand Cherokee,Power window won't go up
2010,Jeep,Grand Cherokee,P0442 EVAP small leak
2011,Jeep,Grand Cherokee,Oil leak near valve cover
2011,Jeep,Grand Cherokee,AC not blowing cold
2011,Jeep,Grand Cherokee,ABS light on
2011,Jeep,Grand Cherokee,Battery drains overnight
2011,Jeep,Grand Cherokee,EPC light on
2011,Jeep,Grand Cherokee,Overheating in traffic
2011,Jeep,Grand Cherokee,Alternator failure
2011,Jeep,Grand Cherokee,TPMS light on
2011,Jeep,Grand Cherokee,Squealing serpentine belt
2012,Jeep,Grand Cherokee,Key fob not working
2012,Jeep,Grand Cherokee,Power window won't go up
2012,Jeep,Grand Cherokee,TPMS light on
2012,Jeep,Grand Cherokee,Wheel bearing humming noise
2012,Jeep,Grand Cherokee,Power steering hard to turn
2012,Jeep,Grand Cherokee,Brake squeal when stopping
2012,Jeep,Grand Cherokee,Squealing serpentine belt
2012,Jeep,Grand Cherokee,Transmission slipping between gears
2012,Jeep,Grand Cherokee,P0442 EVAP small leak
2013,Jeep,Grand Cherokee,TPMS light on
2013,Jeep,Grand Cherokee,Steering wheel vibration at highway speed
2013,Jeep,Grand Cherokee,Brake squeal when stopping
2013,Jeep,Grand Cherokee,EPC light on
2013,Jeep,Grand Cherokee,Rough shifting at low speeds
2013,Jeep,Grand Cherokee,Squealing serpentine belt
2013,Jeep,Grand Cherokee,AC not blowing cold
2013,Jeep,Grand Cherokee,ABS light on
2013,Jeep,Grand Cherokee,Key fob not working
2014,Jeep,Grand Cherokee,Power window won't go up
2014,Jeep,Grand Cherokee,AC not blowing cold
2014,Jeep,Grand Cherokee,Power steering hard to turn
2014,Jeep,Grand Cherokee,Coolant leak near water pump
2014,Jeep,Grand Cherokee,Steering wheel vibration at highway speed
2014,Jeep,Grand Cherokee,Check engine with P0300 random misfire
2014,Jeep,Grand Cherokee,Battery drains overnight
2014,Jeep,Grand Cherokee,Transmission slipping between gears
2014,Jeep,Grand Cherokee,Wheel bearing humming noise
2014,Jeep,Grand Cherokee,Overheating in traffic
2015,Jeep,Grand Cherokee,Battery drains overnight
2015,Jeep,Grand Cherokee,Oil leak near valve cover
2015,Jeep,Grand Cherokee,Transmission slipping between gears
2015,Jeep,Grand Cherokee,Rough idle when cold
2015,Jeep,Grand Cherokee,Brake squeal when stopping
2015,Jeep,Grand Cherokee,Key fob not working
2015,Jeep,Grand Cherokee,Check engine with P0300 random misfire
2015,Jeep,Grand Cherokee,P0420 catalytic converter efficiency
2015,Jeep,Grand Cherokee,O2 sensor code
2016,Jeep,Grand Cherokee,Power window won't go up
2016,Jeep,Grand Cherokee,Transmission slipping between gears
2016,Jeep,Grand Cherokee,Squealing serpentine belt
2016,Jeep,Grand Cherokee,EPC light on
2016,Jeep,Grand Cherokee,Rough shifting at low speeds
2016,Jeep,Grand Cherokee,Overheating in traffic
2016,Jeep,Grand Cherokee,P0442 EVAP small leak
2016,Jeep,Grand Cherokee,Power steering hard to turn
2016,Jeep,Grand Cherokee,Key fob not working
2016,Jeep,Grand Cherokee,ABS light on
2017,Jeep,Grand Cherokee,Key fob not working
2017,Jeep,Grand Cherokee,Power window won't go up
2017,Jeep,Grand Cherokee,Overheating in traffic
2017,Jeep,Grand Cherokee,Coolant leak near water pump
2017,Jeep,Grand Cherokee,Alternator failure
2017,Jeep,Grand Cherokee,EPC light on
2017,Jeep,Grand Cherokee,Wheel bearing humming noise
2017,Jeep,Grand Cherokee,Check engine with P0300 random misfire
2017,Jeep,Grand Cherokee,AC not blowing cold
2017,Jeep,Grand Cherokee,Transmission slipping between gears
2017,Jeep,Grand Cherokee,Battery drains overnight
2018,Jeep,Grand Cherokee,Power steering hard to turn
2018,Jeep,Grand Cherokee,Brake squeal when stopping
2018,Jeep,Grand Cherokee,Overheating in traffic
2018,Jeep,Grand Cherokee,P0420 catalytic converter efficiency
2018,Jeep,Grand Cherokee,Squealing serpentine belt
2018,Jeep,Grand Cherokee,TPMS light on
2018,Jeep,Grand Cherokee,Won't start
2018,Jeep,Grand Cherokee,Check engine with P0300 random misfire
2018,Jeep,Grand Cherokee,Transmission slipping between gears
2019,Jeep,Grand Cherokee,Battery drains overnight
2019,Jeep,Grand Cherokee,Alternator failure
2019,Jeep,Grand Cherokee,ABS light on
2019,Jeep,Grand Cherokee,P0442 EVAP small leak
2019,Jeep,Grand Cherokee,O2 sensor code
2019,Jeep,Grand Cherokee,EPC light on
2019,Jeep,Grand Cherokee,AC not blowing cold
2019,Jeep,Grand Cherokee,Brake squeal when stopping
2019,Jeep,Grand Cherokee,Wheel bearing humming noise
2010,Jeep,Wrangler,Rough idle when cold
2010,Jeep,Wrangler,Battery drains overnight
2010,Jeep,Wrangler,Overheating in traffic
2010,Jeep,Wrangler,AC not blowing cold
2010,Jeep,Wrangler,Coolant leak near water pump
2010,Jeep,Wrangler,Oil leak near valve cover
2010,Jeep,Wrangler,Key fob not working
2010,Jeep,Wrangler,Won't start
2011,Jeep,Wrangler,Battery drains overnight
2011,Jeep,Wrangler,Alternator failure
2011,Jeep,Wrangler,AC not blowing cold
2011,Jeep,Wrangler,Transmission slipping between gears
2011,Jeep,Wrangler,Rough shifting at low speeds
2011,Jeep,Wrangler,Power steering hard to turn
2011,Jeep,Wrangler,Check engine with P0300 random misfire
2011,Jeep,Wrangler,O2 sensor code
2011,Jeep,Wrangler,TPMS light on
2011,Jeep,Wrangler,Rough idle when cold
2012,Jeep,Wrangler,EPC light on
2012,Jeep,Wrangler,Alternator failure
2012,Jeep,Wrangler,Won't start
2012,Jeep,Wrangler,Overheating in traffic
2012,Jeep,Wrangler,Rough shifting at low speeds
2012,Jeep,Wrangler,Oil leak near valve cover
2012,Jeep,Wrangler,Squealing serpentine belt
2012,Jeep,Wrangler,AC not blowing cold
2012,Jeep,Wrangler,Transmission slipping between gears
2012,Jeep,Wrangler,Battery drains overnight
2012,Jeep,Wrangler,Power window won't go up
2012,Jeep,Wrangler,ABS light on
2013,Jeep,Wrangler,O2 sensor code
2013,Jeep,Wrangler,Squealing serpentine belt
2013,Jeep,Wrangler,AC not blowing cold
2013,Jeep,Wrangler,Overheating in traffic
2013,Jeep,Wrangler,Key fob not working
2013,Jeep,Wrangler,TPMS light on
2013,Jeep,Wrangler,Power steering hard to turn
2013,Jeep,Wrangler,Coolant leak near water pump
2013,Jeep,Wrangler,EPC light on
2014,Jeep,Wrangler,Brake squeal when stopping
2014,Jeep,Wrangler,Battery drains overnight
2014,Jeep,Wrangler,P0420 catalytic converter efficiency
2014,Jeep,Wrangler,TPMS light on
2014,Jeep,Wrangler,Transmission slipping between gears
2014,Jeep,Wrangler,Key fob not working
2014,Jeep,Wrangler,Power window won't go up
2014,Jeep,Wrangler,Coolant leak near water pump
2015,Jeep,Wrangler,Alternator failure
